stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
18418,8650,S Teotonio Largo Rato,,37.510195,-8.71662
18419,8651,S Teotonio Escola,,37.510505,-8.705178
18596,8947,Sobral da Adiça 1,,38.020972,-7.264083
18600,8954,Sobral da Adica 2,,38.0225,-7.260528
18601,8955,Sobral da Adica 3,,38.023694,-7.258139
18541,8832,Vila Nova S Bento Dep Agua,,37.92507,-7.407535
18045,847,Sao Teotonio,,37.508797,-8.706892
18106,3013,Fernao Vaz,,37.57504,-8.276355
18105,3012,Fernao Vaz - X,,37.577633,-8.261543
18329,4233,Viseus,,37.656365,-7.952858
18243,4088,Monte Sorraias,,37.658817,-7.942137
18590,8941,Santo Aleixo X  (Moura),,38.074889,-7.159917
18278,4129,Monte Salta - X,,37.841722,-7.51927
18244,4089,Alcaria Coelho,,37.663088,-7.91488
18063,974,Rosario,,37.607945,-8.081183
18132,3101,Ponte Mira,,37.559598,-8.265128
18178,4022,Santa Barbara Padroes,,37.637135,-7.986887
18245,4090,Guerreiro,,37.671363,-7.887472
18322,4181,Alcaria Ruiva - X,,37.711277,-7.782553
18220,4064,Coelheiras - X,,37.936153,-7.345972
18321,4180,Alcaria Ruiva,,37.708117,-7.78354
18591,8942,Santo Aleixo (Moura),,38.06784,-7.153985
18241,4085,Bringelinho,,37.625247,-8.000662
18257,4105,Joao Serra,,37.678118,-7.838392
18107,3025,Aldeia Fernandes,,37.570187,-8.17072
18281,4132,Carapetal - X,,37.886988,-7.402017
18540,8831,Vila Verde Ficalho GNR,,37.946528,-7.306362
18059,935,Vila Verde Ficalho,,37.947195,-7.301602
18539,8830,Vila V Ficalho Igreja,,37.947785,-7.29957
18589,8940,Cazeta do Murtigao,,38.088472,-7.105556
18177,4021,Lombador - X,,37.620698,-7.980982
18133,3102,Portela Lobo,,37.538265,-8.2691
18279,4130,Cruz Cigana - 2X,,37.82088,-7.50111
18338,4254,C.Gafo Cima,,37.720325,-7.706772
18323,4182,Cruzt E.N.122 C/ En 1,,37.70255,-7.747862
18588,8939,Mina do Apariz,,38.105667,-7.070333
18477,8765,Monte Cotes,,37.559177,-8.15137
18246,4091,Figueirinha (Penilhos),,37.636833,-7.896518
18176,4020,Lombador,,37.607393,-7.981648
18247,4092,Tacoes,,37.646792,-7.868555
18242,4086,Sete,,37.616507,-7.953407
18163,4003,Lagoa Soeiro,,37.577773,-8.076552
18553,8844,Centro Rural Cruz Cigana,,37.831368,-7.462562
18161,4001,Corte Zorrinho,,37.556605,-8.14588
18280,4131,Cruz Cigana - X,,37.823598,-7.472678
18344,4263,Vales Mortos,,37.80696,-7.50267
18552,8843,Monte Cruz Cigana,,37.835943,-7.447575
18248,4093,Penilhos,,37.643172,-7.85314
18313,4170,Alvares,,37.663387,-7.795293
18504,8795,Porteirinhos,,37.576238,-8.0416
18134,3103,Ribeira Guilherme,,37.512293,-8.286865
18325,4184,Corte Velha - X,,37.687692,-7.730972
18478,8766,Sinceira Grande,,37.541887,-8.158203
18324,4183,Corte Velha,,37.681882,-7.74179
18353,4289,Soupos/Carolinas,,37.846217,-7.408013
18599,8952,Barrancos (X),,38.127833,-7.011556
18330,4236,Martinhanes,,37.633438,-7.854322
18505,8796,Monte dos Mestres,,37.582372,-7.995583
18556,8847,Vale Romeiros,,37.775843,-7.520742
18560,8852,Cela,,37.682118,-7.717807
18060,944,Santana Serra,,37.498507,-8.300048
18274,4125,Corvos X (Almodov.),,37.5829,-7.981692
18476,8764,Castelo Alto,,37.538248,-8.12877
18343,4262,Montalvo Vale Poço,,37.76229,-7.537522
18187,4031,Moinhos de Vento (Almodovar),,37.52725,-8.160083
18587,8938,Barrancos,,38.133083,-6.976083
18175,4019,A. do Corvo,,37.578317,-7.964482
18256,4104,Romeiras,,37.631335,-7.815012
18503,8794,Monte Beato,,37.54556,-8.068838
18475,8763,Monte da Maruta,,37.530767,-8.119102
18186,4030,Gomes Aires,,37.51487,-8.177187
18174,4015,A do Neves,,37.568843,-7.979768
